HourUTC,HourDK,PriceArea,TotalLoad,Biomass,FossilGas,FossilHardCoal,FossilOil,HydroPower,OtherRenewable,SolarPower,Waste,OnshoreWindPower,OffshoreWindPower,ExchangeContinent,ExchangeGreatBelt,ExchangeNordicCountries
2022-03-08T14:00:00+00:00,2022-03-08T15:00:00,DK1,2726.06,394.03,248.76,1144.64,12.84,2.59,3.41,530.23,105.62,34.7,25.43,-780,-332,1359
2022-03-08T14:00:00+00:00,2022-03-08T15:00:00,DK2,1840.97,564.78,134.95,125.23,25.94,,,198.1,62.29,28.3,0.81,-880,332,1268
2022-03-08T15:00:00+00:00,2022-03-08T16:00:00,DK1,2682.46,403.52,353.69,1228.69,12.76,2.59,3.44,297.75,119.99,23.7,53.25,-1277,68,1412
2022-03-08T15:00:00+00:00,2022-03-08T16:00:00,DK2,1860.39,591.7,165.64,137.87,28.2,,,104.57,63.11,23.76,6.33,-441,-68,1264
2022-03-08T16:00:00+00:00,2022-03-08T17:00:00,DK1,2875.52,446.61,416.94,1387.94,14.23,2.59,3.36,79.76,120.21,23.09,74.6,-1065,-62,1453
2022-03-08T16:00:00+00:00,2022-03-08T17:00:00,DK2,1993.18,607.42,195.09,175.63,38.24,,,22.36,65.33,22.12,8.65,-250,62,1063
2022-03-08T17:00:00+00:00,2022-03-08T18:00:00,DK1,2904.03,460.7,426.24,1417.81,14.41,2.59,3.29,3.16,121.98,25.97,99.25,-1061,-42,1456
2022-03-08T17:00:00+00:00,2022-03-08T18:00:00,DK2,2075.42,628.84,194.83,178.27,41.33,,,0.21,65.81,24.13,9.19,-242,42,1149
2022-03-08T18:00:00+00:00,2022-03-08T19:00:00,DK1,2825.88,466.29,428.5,1438.87,14.42,2.58,3.41,0.38,120.81,77.28,130.22,-812,-472,1456
2022-03-08T18:00:00+00:00,2022-03-08T19:00:00,DK2,2004.1,628.03,195.35,179.18,39.28,,,0,66.27,24.38,19.27,-706,472,1102
2022-03-08T19:00:00+00:00,2022-03-08T20:00:00,DK1,2659.73,468.13,408.64,1427.86,14.76,2.58,3.58,0.39,120.15,133.3,229.51,-1057,-521,1456
2022-03-08T19:00:00+00:00,2022-03-08T20:00:00,DK2,1897.71,616.8,187.47,174.45,39.51,,,0,66.11,24.16,51.75,-887,521,1120
2022-03-08T20:00:00+00:00,2022-03-08T21:00:00,DK1,2514.72,420.41,348.14,1395.51,13.44,2.58,3.4,0.39,119.77,244.75,310.71,-1362,-408,1456
2022-03-08T20:00:00+00:00,2022-03-08T21:00:00,DK2,1782.11,594.8,154,169.1,35.68,,,0,65.8,24.96,30.54,-587,408,903
2022-03-08T21:00:00+00:00,2022-03-08T22:00:00,DK1,2435.87,416.23,303.62,1285.69,15.5,2.58,3.68,0.39,101.77,352.98,428.4,-1533,-364,1453
2022-03-08T21:00:00+00:00,2022-03-08T22:00:00,DK2,1664.85,573.04,78.03,134.17,27.72,,,0,62.56,24.05,14.61,-640,364,1043
2022-03-08T22:00:00+00:00,2022-03-08T23:00:00,DK1,2321.37,400.44,260.99,1148,15.69,2.58,3.62,0.39,97.06,373.97,460.32,-1524,-303,1414
2022-03-08T22:00:00+00:00,2022-03-08T23:00:00,DK2,1563.81,546.9,67.88,128.93,25.72,,,0,62.37,23.17,9.06,-829,303,1243
2022-03-08T23:00:00+00:00,2022-03-09T00:00:00,DK1,2235.92,399.94,246.93,1179.05,14.22,2.58,2.53,0.39,93.68,375.38,430.22,-1426,-231,1176
2022-03-08T23:00:00+00:00,2022-03-09T00:00:00,DK2,1489.78,539.71,66.32,126.43,24.11,,,0,61.06,22.61,0.01,-780,231,1215
2022-03-09T00:00:00+00:00,2022-03-09T01:00:00,DK1,2202.93,377.11,224.39,1208.24,14.13,2.58,2.53,0.39,91.99,373.22,306.29,-1488,-290,1404
2022-03-09T00:00:00+00:00,2022-03-09T01:00:00,DK2,1440.84,530.36,65.15,125.77,23.89,,,0,60.64,23.39,0.02,-970,290,1309
2022-03-09T01:00:00+00:00,2022-03-09T02:00:00,DK1,2185.87,360.86,209.73,1171.62,14.22,2.58,3.45,0.39,91.41,404.1,253.12,-1640,-74,1411
2022-03-09T01:00:00+00:00,2022-03-09T02:00:00,DK2,1411.92,533.47,43.87,125.83,23.96,,,0,61.57,23.4,0.02,-742,74,1285
2022-03-09T02:00:00+00:00,2022-03-09T03:00:00,DK1,2194.09,360.08,213.1,1131.37,14.16,2.58,3.56,0.39,92.39,430.61,287.62,-1648,-85,1411
2022-03-09T02:00:00+00:00,2022-03-09T03:00:00,DK2,1419.67,530.07,43.34,125.12,23.91,,,0,61.77,23.91,9.14,-747,85,1282
2022-03-09T03:00:00+00:00,2022-03-09T04:00:00,DK1,2254.64,361.01,309.62,1058.19,13.94,2.58,3.54,0.39,92.62,418.85,311.26,-1711,-1,1411
2022-03-09T03:00:00+00:00,2022-03-09T04:00:00,DK2,1444.65,547.44,49.56,124.63,23.83,,,0,61.6,24.23,24.05,-602,1,1208
2022-03-09T04:00:00+00:00,2022-03-09T05:00:00,DK1,2394.77,380.15,333.66,1232.3,14.11,2.58,3.56,0.38,91.24,456.99,240.62,-1720,-1,1377
2022-03-09T04:00:00+00:00,2022-03-09T05:00:00,DK2,1550.64,567.84,82.34,135.39,27.93,,,0,62.44,23.38,29.71,-612,1,1248
2022-03-09T05:00:00+00:00,2022-03-09T06:00:00,DK1,2724.33,398.7,411.76,1251.31,17.66,2.58,3.82,0.99,96.78,503.25,268.83,-1375,59,1096
2022-03-09T05:00:00+00:00,2022-03-09T06:00:00,DK2,1771.34,590.74,110.37,164.65,49.35,,,0.2,65.1,21.53,26.83,-445,-59,1263
2022-03-09T06:00:00+00:00,2022-03-09T07:00:00,DK1,3013.2,418.29,487.27,1343.22,19.64,2.59,4.08,42.39,96.98,500.3,322.81,-1180,-79,1042
2022-03-09T06:00:00+00:00,2022-03-09T07:00:00,DK2,1967.22,612.63,128.2,171.05,98.83,,,16.23,65.21,22.48,16.74,-389,79,1164
2022-03-09T07:00:00+00:00,2022-03-09T08:00:00,DK1,3089.49,420.43,473.68,1286.51,19.1,2.59,4.08,189.82,98.46,374.42,235.82,-870,-134,998
2022-03-09T07:00:00+00:00,2022-03-09T08:00:00,DK2,2075.4,608.03,120.64,171.42,41.93,,,63.5,65.34,23.12,15.46,-288,134,1137
2022-03-09T08:00:00+00:00,2022-03-09T09:00:00,DK1,3062.27,424.03,428.37,1166.99,15.78,2.59,3.71,393.67,109.72,234.04,253.77,-1085,31,1096
2022-03-09T08:00:00+00:00,2022-03-09T09:00:00,DK2,2085.22,598.18,124.82,173.09,38.92,,,118.9,64.69,23.29,11.04,-95,-31,1076
2022-03-09T09:00:00+00:00,2022-03-09T10:00:00,DK1,3064.35,415.27,396.68,1179.26,20.07,2.58,2.99,566.77,94.97,193.82,232.61,-1236,100,1104
2022-03-09T09:00:00+00:00,2022-03-09T10:00:00,DK2,2075.9,581.04,108.08,157.8,27.38,,,175.32,63.12,23.76,8.08,-117,-100,1166
2022-03-09T10:00:00+00:00,2022-03-09T11:00:00,DK1,3003.23,377.26,307.5,1159.98,19.93,2.58,3.03,641.84,94.04,252.72,252.61,-1271,64,1104
2022-03-09T10:00:00+00:00,2022-03-09T11:00:00,DK2,2022.82,575.47,75.44,157.83,82.99,,,227.66,63.09,23.79,12.32,-249,-64,1137
2022-03-09T11:00:00+00:00,2022-03-09T12:00:00,DK1,2906.94,361.45,166.98,1073.91,14.24,2.58,2.51,635.04,90.85,422.59,247.09,-1251,63,1091
2022-03-09T11:00:00+00:00,2022-03-09T12:00:00,DK2,1986.61,557.52,70.03,139.1,20.59,,,275.53,62.08,25.44,9.12,-235,-63,1146
2022-03-09T12:00:00+00:00,2022-03-09T13:00:00,DK1,2881.42,359.14,148.57,902.6,12.81,2.58,2.26,631.12,90.6,486.33,233.28,-856,19,929
2022-03-09T12:00:00+00:00,2022-03-09T13:00:00,DK2,1932.24,554.73,91.92,130.38,19.86,,,272.89,61.53,24.27,8.78,-294,-19,1103
2022-03-09T13:00:00+00:00,2022-03-09T14:00:00,DK1,2899.94,348.6,164.08,820.34,12.96,2.58,2.32,624.64,89.37,491.77,369.36,-1047,11,1089
2022-03-09T13:00:00+00:00,2022-03-09T14:00:00,DK2,1883.89,550.23,100.34,129.21,20.24,,,254.08,61.77,25.83,15.99,-406,-11,1167
2022-03-09T14:00:00+00:00,2022-03-09T15:00:00,DK1,2862.79,327.74,248.11,977.89,15.15,2.58,3.6,490.66,90.68,572.94,394.86,-1112,-120,1028
2022-03-09T14:00:00+00:00,2022-03-09T15:00:00,DK2,1857.74,544.52,133.92,139.7,21.99,,,200.18,61.84,30.24,28.91,-520,120,1119
2022-03-09T15:00:00+00:00,2022-03-09T16:00:00,DK1,2808.03,358.65,376.73,1294.7,14.83,2.58,4.72,282.16,95.97,607.26,335.14,-1566,139,881
2022-03-09T15:00:00+00:00,2022-03-09T16:00:00,DK2,1829.37,579.11,158.15,164.4,26.73,,,104.46,62.62,33.88,35.04,-196,-139,1018
2022-03-09T16:00:00+00:00,2022-03-09T17:00:00,DK1,2991.53,398.59,413.3,1467.29,17.7,2.59,4.93,79.63,98.95,590.42,320.39,-1139,-69,827
2022-03-09T16:00:00+00:00,2022-03-09T17:00:00,DK2,1974.05,561.25,169.56,173.91,28.7,,,21.36,64.57,38.18,62.19,-176,69,978
2022-03-09T17:00:00+00:00,2022-03-09T18:00:00,DK1,3025.48,415.44,434.18,1450.25,18.59,2.58,4.97,4.32,98.94,647.31,271.88,-1052,-249,1006
2022-03-09T17:00:00+00:00,2022-03-09T18:00:00,DK2,2061.04,543.87,170.45,175.46,28.96,,,0.13,64.31,46.95,113.15,-316,249,1001
2022-03-09T18:00:00+00:00,2022-03-09T19:00:00,DK1,2940.09,435.65,465.38,1377.35,19.27,2.58,5.09,1.85,99.04,860.04,497.23,-1303,-529,1036
2022-03-09T18:00:00+00:00,2022-03-09T19:00:00,DK2,1975.24,553.16,172.42,181.38,30.16,,,0,65.02,72.7,137.61,-754,529,1005
2022-03-09T19:00:00+00:00,2022-03-09T20:00:00,DK1,2795.18,387.71,441.58,1454.51,17.42,2.58,4.98,1.86,98.5,826.33,634.24,-1259,-557,771
2022-03-09T19:00:00+00:00,2022-03-09T20:00:00,DK2,1855.7,544.42,119.74,150.4,24.48,,,0,62.97,90.69,159.65,-797,557,965
2022-03-09T20:00:00+00:00,2022-03-09T21:00:00,DK1,2642.34,379.46,404.29,1337.01,16.78,2.58,4.83,1.86,97.54,757.03,659.51,-1430,-394,848
2022-03-09T20:00:00+00:00,2022-03-09T21:00:00,DK2,1746.83,541.6,61.37,142.91,23.2,,,0,62.61,98.4,200.71,-896,394,1145
2022-03-09T21:00:00+00:00,2022-03-09T22:00:00,DK1,2486.78,384.43,350.62,1272.72,15.11,2.58,3.7,1.85,96.48,870.84,741.65,-1645,-184,638
2022-03-09T21:00:00+00:00,2022-03-09T22:00:00,DK2,1635.81,540.12,43.22,139.2,22.51,,,0,62.46,78.84,146.1,-821,184,1268
2022-03-09T22:00:00+00:00,2022-03-09T23:00:00,DK1,2397.6,361.13,296.3,1109.42,15.42,2.58,2.75,1.85,89.46,1079.76,884.05,-1737,-314,706
2022-03-09T22:00:00+00:00,2022-03-09T23:00:00,DK2,1531,541.18,35.49,135.9,22.96,,,0,62.22,100.22,178.95,-892,314,1061
2022-03-09T23:00:00+00:00,2022-03-10T00:00:00,DK1,2284.02,362.63,271.56,1218.45,14.26,2.57,3.58,1.86,75.11,1104.16,914.99,-2387,-38,792
2022-03-09T23:00:00+00:00,2022-03-10T00:00:00,DK2,1437.03,554.86,35.17,137.13,23.61,,,0,62.06,143.17,230.75,-868,38,1105
2022-03-10T00:00:00+00:00,2022-03-10T01:00:00,DK1,2276.04,325.1,279.28,886.36,15.5,2.57,3.66,1.9,71.5,1136.88,965.36,-2209,102,793
2022-03-10T00:00:00+00:00,2022-03-10T01:00:00,DK2,1389.11,562.59,35.24,137.98,22.91,,,0,61.64,186.72,306.92,-873,-102,1082
2022-03-10T01:00:00+00:00,2022-03-10T02:00:00,DK1,2279.79,277.57,277.61,657.36,14.88,2.58,3.63,1.86,75.02,1210.21,999.75,-1693,142,524
2022-03-10T01:00:00+00:00,2022-03-10T02:00:00,DK2,1369.5,503.68,32.89,135.1,21.2,,,0,62.1,197.04,345.9,-843,-142,1099
2022-03-10T02:00:00+00:00,2022-03-10T03:00:00,DK1,2303.52,242.42,253.26,722.61,15.05,2.58,4.7,1.85,74.34,1276.75,960.17,-1536,117,521
2022-03-10T02:00:00+00:00,2022-03-10T03:00:00,DK2,1367,443.94,29.18,128.75,20.2,,,0,61.68,212.49,473.85,-800,-117,963
2022-03-10T03:00:00+00:00,2022-03-10T04:00:00,DK1,2334.08,296.47,255.39,682.77,15.15,2.58,4.74,1.85,74.88,1295.52,992.27,-1600,133,548
2022-03-10T03:00:00+00:00,2022-03-10T04:00:00,DK2,1396.86,437.14,29.51,129.87,21.21,,,0,62.08,192.9,473.5,-806,-133,1040
2022-03-10T04:00:00+00:00,2022-03-10T05:00:00,DK1,2462.65,312.74,284.36,567.18,15.6,2.57,4.7,1.85,77.57,1390.01,968.29,-1649,8,778
2022-03-10T04:00:00+00:00,2022-03-10T05:00:00,DK2,1515.31,427.56,40.05,132.93,22.15,,,0,62.42,168.24,379.4,-809,-8,1139
2022-03-10T05:00:00+00:00,2022-03-10T06:00:00,DK1,2806.78,318.6,328.07,673.99,16.51,2.58,4.79,2.54,90.03,1477.17,937.53,-1124,-347,715
2022-03-10T05:00:00+00:00,2022-03-10T06:00:00,DK2,1732.96,379.29,71.83,137.85,24.12,,,0.1,61.62,145.57,397.41,-816,347,1020
2022-03-10T06:00:00+00:00,2022-03-10T07:00:00,DK1,3087.47,310.92,358.07,650.37,16.79,2.58,4.89,41.57,90.42,1477.56,988.32,-899,-534,741
2022-03-10T06:00:00+00:00,2022-03-10T07:00:00,DK2,1906.07,416.6,83.52,146.3,27.13,,,10.22,61.74,126.04,350.7,-797,534,986
2022-03-10T07:00:00+00:00,2022-03-10T08:00:00,DK1,3171.24,368.26,362.31,934.75,16.63,2.58,4.93,191.63,86.29,1404.18,1039.52,-1165,-500,612
2022-03-10T07:00:00+00:00,2022-03-10T08:00:00,DK2,1952.5,566.08,82.85,147.39,28.95,,,41.09,61.67,147.14,305.1,-814,500,925
2022-03-10T08:00:00+00:00,2022-03-10T09:00:00,DK1,3129.86,372.24,272.38,754.25,16.26,2.59,2.87,381.93,74.54,1417.08,1025.55,-1229,-350,568
2022-03-10T08:00:00+00:00,2022-03-10T09:00:00,DK2,1969.17,511.77,80.21,140.74,25.45,,,107,61.64,179.39,321.02,-795,350,1031
2022-03-10T09:00:00+00:00,2022-03-10T10:00:00,DK1,3118.64,376.98,213.56,769.16,15.29,2.59,2.58,553.86,73.93,1405.92,999.65,-779,-386,102
2022-03-10T09:00:00+00:00,2022-03-10T10:00:00,DK2,1969.07,424.28,77.59,135.96,23.58,,,215.09,60.78,190.3,355.53,-785,386,932
2022-03-10T10:00:00+00:00,2022-03-10T11:00:00,DK1,3059.69,278.52,179.42,649.57,14.9,2.59,2.56,666.98,73.85,1317.52,1000.11,-82,-372,-378
2022-03-10T10:00:00+00:00,2022-03-10T11:00:00,DK2,1939.27,440.03,40.05,121.75,20.59,,,266.25,60.7,196.25,427.37,-746,372,786
2022-03-10T11:00:00+00:00,2022-03-10T12:00:00,DK1,2851.34,292.63,147.85,405.74,13.8,2.58,2.53,696.63,73.17,1310.64,1000.09,-72,-128,-752
2022-03-10T11:00:00+00:00,2022-03-10T12:00:00,DK2,1911.6,517.36,35.21,83.7,18.84,,,282.72,59.59,215.36,457.17,-631,128,786
2022-03-10T12:00:00+00:00,2022-03-10T13:00:00,DK1,2877.16,318.64,143.16,458.58,12.4,2.59,2.24,732.59,75.36,1440.57,1018.78,323,-434,-1122
2022-03-10T12:00:00+00:00,2022-03-10T13:00:00,DK2,1860.76,531.1,34.3,83.14,18.53,,,272.45,59.42,227.04,469.25,-630,434,384
2022-03-10T13:00:00+00:00,2022-03-10T14:00:00,DK1,2882.45,320.37,135.3,444.55,14.09,2.58,2.39,681.45,74.49,1632.95,968.67,-107,-7,-1126
2022-03-10T13:00:00+00:00,2022-03-10T14:00:00,DK2,1838.97,543.06,33.21,89.38,17.76,,,238.02,61.01,270.68,452.83,-462,7,620
2022-03-10T14:00:00+00:00,2022-03-10T15:00:00,DK1,2936.86,310.22,128.99,431.87,15.28,2.58,3.52,533.13,74.42,1764.35,1059.9,-434,265,-797
2022-03-10T14:00:00+00:00,2022-03-10T15:00:00,DK2,1839.45,505.59,37.77,129.81,19.38,,,152.24,61.54,275.66,492.23,-680,-265,1156
2022-03-10T15:00:00+00:00,2022-03-10T16:00:00,DK1,2983.38,328.02,135.86,587.64,15.9,2.58,3.67,311.84,75.6,1334.35,1077.83,-270,75,-228
2022-03-10T15:00:00+00:00,2022-03-10T16:00:00,DK2,1890.79,485.09,42.35,108.45,20.79,,,81.01,62.09,224.35,608.11,-720,-75,1111
2022-03-10T16:00:00+00:00,2022-03-10T17:00:00,DK1,3160.4,186.12,140.27,585.04,15.69,2.58,3.53,83.24,75.79,1367.41,1113.89,-154,-64,220
2022-03-10T16:00:00+00:00,2022-03-10T17:00:00,DK2,1993.67,487.48,42.02,119.33,20.41,,,19.41,61.07,270.78,715.49,-701,64,956
2022-03-10T17:00:00+00:00,2022-03-10T18:00:00,DK1,3169.08,178.46,147.53,564.01,15.54,2.57,3.45,3.23,76.1,1608.39,1160.49,-389,-228,434
2022-03-10T17:00:00+00:00,2022-03-10T18:00:00,DK2,2055.76,477.91,37.21,122,20.36,,,0.16,60.75,325.46,735.56,-690,228,787
2022-03-10T18:00:00+00:00,2022-03-10T19:00:00,DK1,2961.64,194.67,158.28,611.54,15.23,2.57,3.57,0.38,75.54,1632.63,1170.58,-553,-113,-30
2022-03-10T18:00:00+00:00,2022-03-10T19:00:00,DK2,1955.18,473.1,36.68,134.01,20.25,,,0,61.49,373.83,668.53,-680,113,795
2022-03-10T19:00:00+00:00,2022-03-10T20:00:00,DK1,2928.13,166.76,143.06,560.59,15.71,2.57,3.8,0.39,76.61,1414.18,1168.37,-117,211,-320
2022-03-10T19:00:00+00:00,2022-03-10T20:00:00,DK2,1843.5,481.56,38.2,86.05,19.73,,,0,60.99,282.98,616.27,-676,-211,1210
2022-03-10T20:00:00+00:00,2022-03-10T21:00:00,DK1,2752.72,168.66,124.73,463.33,15.04,2.58,3.64,0.39,75.62,1485.17,1140.37,196,153,-673
2022-03-10T20:00:00+00:00,2022-03-10T21:00:00,DK2,1744.29,471.56,37.47,84.29,19.55,,,0,61.85,259.5,717.55,-652,-153,968
2022-03-10T21:00:00+00:00,2022-03-10T22:00:00,DK1,2709.62,169.97,131.63,532.55,15.51,2.58,3.7,0.39,76.55,1283.42,913.42,505,201,-692
2022-03-10T21:00:00+00:00,2022-03-10T22:00:00,DK2,1633.57,468.58,36.6,78.51,19.6,,,0,61.34,221.9,763.95,-650,-201,938
2022-03-10T22:00:00+00:00,2022-03-10T23:00:00,DK1,2594.61,174.62,122.89,406.39,15.03,2.58,3.51,0.4,72.33,1216.87,893.54,674,-62,-515
2022-03-10T22:00:00+00:00,2022-03-10T23:00:00,DK2,1548.54,456.59,33.62,76.19,19.11,,,0,61.22,198.48,793.75,-649,62,630
2022-03-10T23:00:00+00:00,2022-03-11T00:00:00,DK1,2504.13,205.99,120.43,454.53,14.47,2.23,3.58,0.38,57.45,1011.62,726.46,780,13,-505
2022-03-10T23:00:00+00:00,2022-03-11T00:00:00,DK2,1483.85,343.59,29.04,73.38,18.59,,,0,61.1,189.01,819.24,-652,-13,766
2022-03-11T00:00:00+00:00,2022-03-11T01:00:00,DK1,2486.61,265.84,118.79,402.38,14.26,2.19,3.5,0.38,56.45,868.94,671.39,735,258,-505
2022-03-11T00:00:00+00:00,2022-03-11T01:00:00,DK2,1432.93,230.62,27.94,72.43,18.4,,,0,60.96,200.26,825.36,-654,-258,1064
2022-03-11T01:00:00+00:00,2022-03-11T02:00:00,DK1,2426.36,160.53,118.53,349.5,14.2,2.19,3.4,0.38,67.03,901.3,609.15,667,413,-505
2022-03-11T01:00:00+00:00,2022-03-11T02:00:00,DK2,1398.75,350.23,27.96,72.68,18.44,,,0,61.51,242.05,831.53,-657,-413,1019
2022-03-11T02:00:00+00:00,2022-03-11T03:00:00,DK1,2434.9,148.57,118.03,329.45,14.28,2.19,3.49,0.39,63.48,980.77,588.29,590,471,-505
2022-03-11T02:00:00+00:00,2022-03-11T03:00:00,DK2,1402.97,461.86,27.86,73.23,18.44,,,0,61.56,225.47,818.66,-663,-471,1009
2022-03-11T03:00:00+00:00,2022-03-11T04:00:00,DK1,2499.42,161.65,119.65,400.67,14.79,2.19,4.61,0.39,55.13,1017.82,634.67,637,338,-518
2022-03-11T03:00:00+00:00,2022-03-11T04:00:00,DK2,1403.87,517.37,29.62,72.95,18.49,,,0,61.37,209.32,759.63,-665,-338,897
2022-03-11T04:00:00+00:00,2022-03-11T05:00:00,DK1,2642.07,180.66,122.27,445.7,15.33,2.19,4.66,0.38,55.31,1058.94,630.92,1189,-27,-689
2022-03-11T04:00:00+00:00,2022-03-11T05:00:00,DK2,1489.82,456.5,30.77,73.06,19.38,,,0,60.73,211.34,762.2,-664,27,670
2022-03-11T05:00:00+00:00,2022-03-11T06:00:00,DK1,2965.86,163.85,120.25,516.18,14.68,2.19,4.56,1.54,74,1517.21,626.05,697,332,-727
2022-03-11T05:00:00+00:00,2022-03-11T06:00:00,DK2,1705.99,464.99,32.93,76.18,22.49,,,0.72,61.5,346.14,784.23,-660,-332,1020
2022-03-11T06:00:00+00:00,2022-03-11T07:00:00,DK1,3161.46,262.61,149.82,692.73,14.89,2.19,4.63,57.28,74.01,1533.57,1085.64,889,-114,-1142
2022-03-11T06:00:00+00:00,2022-03-11T07:00:00,DK2,1905.86,489.68,39.66,84.66,26.3,,,32.09,60.96,337.84,813.97,-571,114,590
2022-03-11T07:00:00+00:00,2022-03-11T08:00:00,DK1,3188.61,225.7,128.16,563.99,14.6,2.19,4.62,254.52,74.27,1993.77,1165.37,727,-542,-1149
2022-03-11T07:00:00+00:00,2022-03-11T08:00:00,DK2,1961.15,492.41,36.24,75.32,24.15,,,121.08,60.3,427.54,819.76,-330,542,-228
2022-03-11T08:00:00+00:00,2022-03-11T09:00:00,DK1,3004.58,227.48,152.04,371.44,14.02,2.19,4.51,500.6,74.05,2114.37,1183.24,442,-583,-1279
2022-03-11T08:00:00+00:00,2022-03-11T09:00:00,DK2,1952.29,514.71,34.46,73.84,18.99,,,220.57,60.48,466.09,800.06,-340,583,-404
2022-03-11T09:00:00+00:00,2022-03-11T10:00:00,DK1,3114.47,156.57,145.56,261.57,15.9,1.81,2.57,690.35,73.2,2329.25,1145.79,638,-589,-1381
2022-03-11T09:00:00+00:00,2022-03-11T10:00:00,DK2,1955.41,536.02,32.69,73.47,18.53,,,296.03,59.03,479.65,794.27,-547,589,-301
2022-03-11T10:00:00+00:00,2022-03-11T11:00:00,DK1,3058.02,163.04,117.45,262.62,15.91,1.79,2.58,762.63,72.13,2314.2,1157.38,1004,-581,-1793
2022-03-11T10:00:00+00:00,2022-03-11T11:00:00,DK2,1920.41,451.8,30.7,73.85,18.1,,,339.29,56.48,468.49,765.91,4,581,-758
2022-03-11T11:00:00+00:00,2022-03-11T12:00:00,DK1,3024.12,143.18,116.85,275.81,15.98,1.79,2.62,830.86,70.49,2015.72,1085.88,1317,-581,-1824
2022-03-11T11:00:00+00:00,2022-03-11T12:00:00,DK2,1901.72,335.08,28.05,73.38,18.33,,,350.17,59.02,503.93,789.33,575,581,-1302
2022-03-11T12:00:00+00:00,2022-03-11T13:00:00,DK1,2991.53,192.01,110.88,265.32,16.08,1,2.5,815.26,70.86,1992.08,873.32,1490,-581,-1824
2022-03-11T12:00:00+00:00,2022-03-11T13:00:00,DK2,1863.24,283.65,27.2,72.13,17.8,,,336.31,60.88,515.99,793.02,744,581,-1460
2022-03-11T13:00:00+00:00,2022-03-11T14:00:00,DK1,2801.1,243.39,106.02,299.71,15.6,0.9,2.39,735.51,72.08,2213.65,893.16,1070,-582,-1824
2022-03-11T13:00:00+00:00,2022-03-11T14:00:00,DK2,1807.15,349.08,26.05,70.53,16.89,,,293.1,60.46,527.45,809.49,498,582,-1319
2022-03-11T14:00:00+00:00,2022-03-11T15:00:00,DK1,2764.64,208.88,100.83,280.19,15.78,1.36,2.6,577.41,72.26,2340.07,1130.79,789,-571,-1791
2022-03-11T14:00:00+00:00,2022-03-11T15:00:00,DK2,1757.48,455.24,26.33,71.03,17.19,,,217.09,60.37,516.78,820.62,-80,571,-844
2022-03-11T15:00:00+00:00,2022-03-11T16:00:00,DK1,2905.45,165.62,106.14,310.05,14.68,1.79,3.45,344.29,55.46,2040.77,1025.55,911,-388,-1320
2022-03-11T15:00:00+00:00,2022-03-11T16:00:00,DK2,1816.18,461.34,27.26,67.33,19.43,,,116.96,60.49,375,826.04,-651,388,205
2022-03-11T16:00:00+00:00,2022-03-11T17:00:00,DK1,3066.33,176.84,96.91,379.68,12.64,1.79,3.16,99.69,71.37,2122.38,706.17,540,219,-987
2022-03-11T16:00:00+00:00,2022-03-11T17:00:00,DK2,1932.63,466.98,30.26,82.64,25.16,,,27.48,60.6,427.51,836.56,-598,-219,879
2022-03-11T17:00:00+00:00,2022-03-11T18:00:00,DK1,3086.18,198.75,98.21,434.92,13.2,1.79,3.15,4.65,73.26,2235.44,695.85,503,91,-885
2022-03-11T17:00:00+00:00,2022-03-11T18:00:00,DK2,1992.91,474.53,34.56,79.99,24.33,,,0.31,60.36,328.34,839.78,-681,-91,1037
2022-03-11T18:00:00+00:00,2022-03-11T19:00:00,DK1,2850.08,155.96,95.83,302.77,12.62,1.79,3.13,0.39,72.99,2429.53,668.93,66,253,-815
2022-03-11T18:00:00+00:00,2022-03-11T19:00:00,DK2,1912.84,478.32,39.4,79.33,22.43,,,0,61.05,330.8,839.71,-683,-253,1101
2022-03-11T19:00:00+00:00,2022-03-11T20:00:00,DK1,2805.35,158.79,99.85,281.71,13.82,1.79,3.34,0.39,59.69,1897.29,840.95,356,263,-810
2022-03-11T19:00:00+00:00,2022-03-11T20:00:00,DK2,1769.3,529.77,43.41,85.53,21.93,,,0,61.71,321.76,842.08,-683,-263,920
2022-03-11T20:00:00+00:00,2022-03-11T21:00:00,DK1,2699.78,264.52,97.63,260.59,13.95,1.79,3.36,0.39,55.33,1752.81,917.14,387,254,-947
2022-03-11T20:00:00+00:00,2022-03-11T21:00:00,DK2,1680.89,523.99,41.57,83.83,20.89,,,0,61.07,338.92,842.55,-682,-254,815
2022-03-11T21:00:00+00:00,2022-03-11T22:00:00,DK1,2513.75,255.07,100.71,318.05,13.56,1.79,3.33,0.39,71.62,1579.22,828.29,266,265,-826
2022-03-11T21:00:00+00:00,2022-03-11T22:00:00,DK2,1599.48,523.02,35.81,77.7,19.57,,,0,60.63,345.27,842.35,-682,-265,759
2022-03-11T22:00:00+00:00,2022-03-11T23:00:00,DK1,2417.73,254.53,111.58,348.98,13.49,1.79,3.33,0.39,55.54,1446.32,973.05,-13,397,-803
2022-03-11T22:00:00+00:00,2022-03-11T23:00:00,DK2,1525.68,501.1,32.27,74.09,18.83,,,0,59.09,337.73,840.6,-682,-397,878
2022-03-11T23:00:00+00:00,2022-03-12T00:00:00,DK1,2374.74,239.37,103.12,374.2,12.69,1.79,2.25,0.38,54.32,1317.25,973.62,7,360,-717
2022-03-11T23:00:00+00:00,2022-03-12T00:00:00,DK2,1458.78,425.22,36.42,80.77,20.16,,,0,60.8,289.78,818.09,-685,-360,904
